Sample,ContigName,RelAbundance,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRMatch,Reads
IDT_i5_158,NODE_19_length_20212_cov_5.876867,5.07E-05,Caudovirales,Siphoviridae,N,virulent,Overlap,Eubacterium,422
IDT_i5_158,NODE_31_length_5518_cov_94.158704,4.08E-05,Unassigned,Unassigned,N,virulent,916_0,unknown,93
IDT_i5_158,NODE_23_length_3364_cov_6.577214,9.69E-05,Unassigned,Unassigned,N,virulent,682_0,unknown,134
IDT_i5_158,NODE_235_length_3511_cov_3.712095,0.000142028,Unassigned,crAss-like phage,Y,virulent,682_0,unknown,206
IDT_i5_158,NODE_84_length_5518_cov_14.944719,3.61E-05,Unassigned,Unassigned,N,virulent,916_0,unknown,84
IDT_i5_158,NODE_13_length_4813_cov_4.363388,5.94E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,116
IDT_i5_158,NODE_74_length_6123_cov_14.090639,9.12E-05,no_order_Microviridae,Microviridae,N,virulent,809_0,unknown,237
IDT_i5_158,NODE_52_length_5094_cov_5.404842,0.000201812,Caudovirales,Podoviridae,N,virulent,58_0,Holdemania,422
IDT_i5_158,NODE_9_length_6697_cov_10.937669,8.41E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,227
IDT_i5_158,NODE_85_length_5491_cov_8.524099,5.77E-05,Unassigned,Unassigned,N,temperate,799_0,unknown,128
IDT_i5_158,NODE_513_length_3630_cov_13.223497,7.86E-05,Caudovirales,Siphoviridae,N,virulent,486_0,Lactococcus,118
IDT_i5_158,NODE_275_length_3712_cov_4.077659,5.69E-05,Unassigned,Unassigned,N,virulent,825_0,Bacteroides,89
IDT_i5_158,NODE_96_length_4855_cov_9.974375,4.62E-05,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,93
IDT_i5_158,NODE_17_length_3853_cov_15.091364,6.86E-05,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,165
IDT_i5_158,NODE_165_length_5518_cov_8.818598,4.68E-05,Unassigned,Unassigned,N,virulent,916_0,unknown,106
IDT_i5_158,NODE_11_length_15904_cov_18.792668,6.30E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,405
IDT_i5_158,NODE_63_length_6714_cov_6.953747,3.60E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,97
IDT_i5_158,NODE_35_length_12636_cov_5.350449,3.71E-05,Caudovirales,Siphoviridae,N,virulent,782_0,unknown,186
IDT_i5_158,NODE_50_length_4255_cov_37.118571,7.72E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,Bacteroides,135
IDT_i5_158,NODE_666_length_3020_cov_43.039123,9.08E-05,Caudovirales,Siphoviridae,N,virulent,489_0,unknown,111
IDT_i5_158,NODE_34_length_4339_cov_4.742997,0.000142146,Unassigned,Unassigned,N,virulent,Outlier,unknown,255
IDT_i5_158,NODE_230_length_4257_cov_19.579724,0.000111472,Unassigned,Unassigned,N,virulent,Singleton,Clostridium,196
IDT_i5_158,NODE_145_length_8820_cov_118.231261,8.17E-05,Caudovirales,Podoviridae,N,virulent,59_0,unknown,285
IDT_i5_158,NODE_225_length_6245_cov_25.459128,4.43E-05,no_order_Microviridae,Microviridae,N,virulent,811_0,unknown,112
IDT_i5_158,NODE_25_length_25686_cov_163.209590,0.00021685,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,2422
IDT_i5_158,NODE_34_length_8786_cov_16.146833,0.000261275,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,1005
IDT_i5_158,NODE_17_length_5518_cov_7.799744,4.66E-05,Unassigned,Unassigned,N,virulent,916_0,unknown,107
IDT_i5_158,NODE_64_length_15834_cov_94.060587,0.000103407,Caudovirales,Podoviridae,N,virulent,Overlap,unknown,668
IDT_i5_158,NODE_417_length_4180_cov_56.175515,4.62E-05,Unassigned,Unassigned,N,virulent,Singleton,Collinsella,92
IDT_i5_158,NODE_57_length_16501_cov_11.323057,5.15E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,374
IDT_i5_158,NODE_61_length_6912_cov_8.514657,7.94E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,239
IDT_i5_158,NODE_8_length_35779_cov_34.457536,0.000108729,Caudovirales,Podoviridae,N,virulent,676_0,Bacteroides,1543
IDT_i5_158,NODE_13_length_6206_cov_17.692733,7.80E-05,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,294
IDT_i5_158,NODE_608_length_3253_cov_16.896185,6.31E-05,Caudovirales,Siphoviridae,N,virulent,486_0,unknown,83
IDT_i5_158,NODE_44_length_3374_cov_7.216029,3.20E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,45
IDT_i5_158,NODE_303_length_3361_cov_4.797338,0.00012443,Caudovirales,Myoviridae,N,virulent,107_0,Flavonifractor,171
IDT_i5_158,NODE_33_length_5607_cov_20.974063,3.84E-05,Caudovirales,Unclassified Caudovirales,N,virulent,548_0,Erysipelatoclostridium,90
IDT_i5_158,NODE_12_length_42826_cov_129.105095,6.77E-05,Caudovirales,Podoviridae,N,virulent,677_0,Bacteroides,1143
IDT_i5_158,NODE_18_length_8969_cov_5.376150,0.000124981,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,490
IDT_i5_158,NODE_40_length_3775_cov_2.854301,7.76E-05,Unassigned,crAss-like phage,Y,virulent,Singleton,unknown,121
IDT_i5_158,NODE_37_length_3494_cov_4.290491,5.97E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,87
IDT_i5_158,NODE_200_length_4664_cov_7.959427,5.69E-05,Unassigned,Unassigned,N,virulent,530_0,unknown,109
IDT_i5_158,NODE_60_length_7240_cov_16.893250,6.12E-05,Unassigned,crAss-like phage,Y,virulent,Singleton,unknown,183
IDT_i5_158,NODE_56_length_8455_cov_16.145595,9.05E-05,Caudovirales,Podoviridae,N,virulent,Overlap,Bacteroides,313
IDT_i5_158,NODE_18_length_3880_cov_6.573595,6.43E-05,Unassigned,Unassigned,N,virulent,884_0,unknown,110
IDT_i5_158,NODE_23_length_4321_cov_3.441397,0.000203365,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,367
IDT_i5_158,NODE_57_length_3495_cov_14.753779,0.000123442,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,181
IDT_i5_158,NODE_19_length_8833_cov_4.286512,0.000101887,Unassigned,Unassigned,N,temperate,799_0,unknown,371
IDT_i5_158,NODE_94_length_5161_cov_5.782609,0.000701525,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,1462
IDT_i5_158,NODE_77_length_14272_cov_1354.655131,0.001430095,Caudovirales,Podoviridae,N,virulent,Overlap,unknown,7722
IDT_i5_158,NODE_48_length_11457_cov_5.288020,0.00011367,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,601
IDT_i5_158,NODE_38_length_5914_cov_30.776242,8.63E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,206
IDT_i5_158,NODE_1_length_58003_cov_26.502692,0.000116251,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,2780
IDT_i5_158,NODE_6_length_23475_cov_23.039838,0.000109016,Unassigned,Unassigned,N,virulent,676_0,Bacteroides,1019
IDT_i5_158,NODE_78_length_4853_cov_21.388287,9.75E-05,Caudovirales,crAss-like phage,Y,virulent,Outlier,unknown,191
IDT_i5_158,NODE_244_length_5962_cov_8.094295,3.41E-05,Unassigned,Unassigned,N,virulent,Singleton,Alistipes,85
IDT_i5_158,NODE_1_length_90709_cov_582.132118,0.000101915,Caudovirales,Siphoviridae,N,virulent,657_0,unknown,3736
IDT_i5_158,NODE_18_length_10958_cov_6.414748,6.39E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,279
IDT_i5_158,NODE_31_length_7729_cov_33.411780,8.95E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,273
IDT_i5_158,NODE_3_length_23616_cov_9.787063,7.15E-05,Caudovirales,crAss-like phage,Y,virulent,677_0,unknown,680
IDT_i5_158,NODE_23_length_5613_cov_5.903562,0.000165239,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,372
IDT_i5_158,NODE_2_length_47368_cov_20.406083,0.000101371,Caudovirales,Siphoviridae,N,virulent,657_0,unknown,1936
IDT_i5_158,NODE_28_length_6738_cov_11.348047,0.000104946,Caudovirales,crAss-like phage,Y,virulent,Outlier,unknown,284
IDT_i5_158,NODE_11_length_28128_cov_27.424500,8.11E-05,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,945
IDT_i5_158,NODE_24_length_17573_cov_5.685809,6.05E-05,Caudovirales,Siphoviridae,N,virulent,1013_0,unknown,456
IDT_i5_158,NODE_94_length_4917_cov_7.100576,9.32E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,192
IDT_i5_158,NODE_83_length_5578_cov_16.566540,7.98E-05,Unassigned,Unassigned,N,virulent,884_0,unknown,183
IDT_i5_158,NODE_4_length_37919_cov_12.412054,9.85E-05,Unassigned,Unassigned,N,virulent,Overlap,Bacteroides,1480
IDT_i5_158,NODE_228_length_6190_cov_257.296007,0.000265131,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,663
IDT_i5_158,NODE_55_length_8485_cov_21.716963,6.26E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,214
IDT_i5_158,NODE_26_length_6191_cov_4.469035,6.08E-05,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,235
IDT_i5_158,NODE_163_length_3315_cov_3.533436,0.000554548,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,734
IDT_i5_158,NODE_124_length_3730_cov_8.029932,8.42E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,133
IDT_i5_158,NODE_108_length_4282_cov_12.504377,0.000127613,Unassigned,Unassigned,N,virulent,609_0,unknown,227
IDT_i5_158,NODE_120_length_10237_cov_4.532017,6.37E-05,Caudovirales,Siphoviridae,N,virulent,Singleton,Bifidobacterium,296
IDT_i5_158,NODE_257_length_3188_cov_2.293967,9.19E-05,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,123
IDT_i5_158,NODE_36_length_6081_cov_5.554265,0.000229904,Caudovirales,Unclassified Caudovirales,N,virulent,Overlap,unknown,564
IDT_i5_158,NODE_5_length_27295_cov_41.509581,6.93E-05,Caudovirales,Podoviridae,N,virulent,677_0,unknown,749
IDT_i5_158,NODE_14_length_4199_cov_3.972490,0.000130087,Unassigned,Unassigned,N,virulent,682_0,unknown,219
IDT_i5_158,NODE_142_length_9165_cov_57.924588,0.000237528,Caudovirales,Podoviridae,N,virulent,Overlap,Holdemania,885
IDT_i5_158,NODE_23_length_17648_cov_18.126982,0.000117369,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,938
IDT_i5_158,NODE_106_length_6944_cov_4.977355,0.000104688,Unassigned,Unassigned,N,virulent,593_0,unknown,304
IDT_i5_158,NODE_30_length_15357_cov_7.592472,0.000105986,Caudovirales,Podoviridae,N,virulent,Overlap,Eggerthella,726
IDT_i5_158,NODE_228_length_4291_cov_12.703258,0.000115478,Caudovirales,Siphoviridae,N,virulent,Outlier,Lactococcus,203
IDT_i5_158,NODE_127_length_3697_cov_5.268808,7.07E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,111
IDT_i5_158,NODE_523_length_3595_cov_31.050847,6.03E-05,Unassigned,Unassigned,N,virulent,825_0,Bacteroides,97
IDT_i5_158,NODE_121_length_3808_cov_4.586198,3.43E-05,no_order_Microviridae,Microviridae,N,virulent,Overlap,Faecalibacterium,60
IDT_i5_158,NODE_37_length_4043_cov_3.805416,0.000140092,Unassigned,crAss-like phage,Y,virulent,Singleton,unknown,233
IDT_i5_158,NODE_141_length_3250_cov_5.151174,6.52E-05,Caudovirales,Unclassified Caudovirales,N,virulent,Singleton,Bacteroides,91
IDT_i5_158,NODE_13_length_13400_cov_5.674635,0.000149471,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,Parabacteroides,822
IDT_i5_158,NODE_17_length_20920_cov_14.666619,0.000144431,Caudovirales,Siphoviridae,N,temperate,347_0,Flavonifractor,1311
IDT_i5_158,NODE_21_length_18862_cov_14.387037,8.94E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,Flavonifractor,752
IDT_i5_158,NODE_35_length_6171_cov_17.571288,7.02E-05,Unassigned,Unassigned,N,virulent,825_0,Bacteroides,179
IDT_i5_158,NODE_10_length_28504_cov_42.819220,8.85E-05,Unassigned,Unassigned,N,virulent,657_0,unknown,1012
IDT_i5_158,NODE_64_length_6692_cov_5.774296,7.84E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,234
IDT_i5_158,NODE_15_length_13046_cov_6.746132,0.000206202,Caudovirales,Siphoviridae,N,virulent,701_0,Bacteroides,1107
IDT_i5_158,NODE_35_length_13780_cov_23.194098,0.000220465,Caudovirales,Podoviridae,N,virulent,Overlap,Holdemania,1234
IDT_i5_158,NODE_11_length_18757_cov_36.804032,0.000152954,Unassigned,crAss-like phage,Y,virulent,Outlier,unknown,1154
IDT_i5_158,NODE_6_length_8638_cov_3.541186,0.000606203,Unassigned,Unassigned,N,virulent,Outlier,unknown,2101
IDT_i5_158,NODE_163_length_5578_cov_6.195727,8.56E-05,Unassigned,Unassigned,N,virulent,884_0,unknown,203
IDT_i5_158,NODE_19_length_10797_cov_30.593279,8.57E-05,Caudovirales,crAss-like phage,Y,virulent,Outlier,unknown,372
IDT_i5_158,NODE_31_length_14781_cov_8.938476,0.000124002,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,823
IDT_i5_158,NODE_79_length_5982_cov_14.725831,0.000179519,Unassigned,Unassigned,N,virulent,Singleton,Clostridium,436
IDT_i5_158,NODE_243_length_4134_cov_2.507232,8.95E-05,Unassigned,Unassigned,N,virulent,Overlap,Flavonifractor,162
IDT_i5_158,NODE_123_length_3783_cov_5.196352,6.06E-05,Unassigned,Unassigned,N,virulent,Outlier,unknown,108
IDT_i5_158,NODE_98_length_4728_cov_7.433126,9.56E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,187
IDT_i5_158,NODE_2_length_56925_cov_39.818393,0.000211471,Caudovirales,Siphoviridae,N,virulent,521_0,Bacteroides,4839
IDT_i5_158,NODE_14_length_13328_cov_39.249378,0.000317851,Caudovirales,Siphoviridae,N,virulent,494_0,unknown,1693
IDT_i5_158,NODE_48_length_4778_cov_14.015033,6.74E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,133
IDT_i5_158,NODE_28_length_6565_cov_13.239939,0.000143151,Caudovirales,Siphoviridae,N,virulent,Outlier,Lactococcus,387
IDT_i5_158,NODE_10_length_31807_cov_33.620811,0.000127616,Unassigned,Unassigned,N,virulent,657_0,unknown,1635
IDT_i5_158,NODE_106_length_4376_cov_118.174265,0.000841795,Unassigned,Unassigned,N,virulent,581_0,Bacteroides,1521
IDT_i5_158,NODE_3_length_32565_cov_38.430944,0.000167664,Caudovirales,Siphoviridae,N,temperate,148_0,unknown,2249
IDT_i5_158,NODE_58_length_7660_cov_4.354898,5.97E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,208
IDT_i5_158,NODE_21_length_18677_cov_23.298410,0.000293993,Caudovirales,Podoviridae,N,virulent,701_0,Bacteroides,2243
IDT_i5_158,NODE_6_length_38237_cov_10.892908,0.00011533,Caudovirales,Siphoviridae,N,virulent,593_0,Bacteroides,1832
IDT_i5_158,NODE_20_length_20172_cov_68.959338,0.000228264,Caudovirales,Siphoviridae,N,virulent,494_0,unknown,1878
IDT_i5_158,NODE_27_length_15686_cov_9.424477,0.000129199,Caudovirales,Podoviridae,N,virulent,573_0,Bifidobacterium,891
IDT_i5_158,NODE_81_length_8178_cov_7.208297,0.00016486,Caudovirales,Siphoviridae,N,virulent,609_0,unknown,554
IDT_i5_158,NODE_22_length_7653_cov_5.192287,8.10E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,Flavonifractor,277
IDT_i5_158,NODE_7_length_8458_cov_5.526598,0.000158617,Caudovirales,Siphoviridae,N,virulent,Outlier,Lactococcus,551
IDT_i5_158,NODE_22_length_4376_cov_6.372599,0.000765814,Unassigned,Unassigned,N,virulent,581_0,Bacteroides,1390
IDT_i5_158,NODE_10_length_22604_cov_43.534791,0.000104068,Unassigned,Unassigned,N,virulent,657_0,unknown,951
IDT_i5_158,NODE_3_length_44070_cov_49.889265,0.000101886,Caudovirales,crAss-like phage,Y,virulent,657_0,unknown,1817
IDT_i5_158,NODE_28_length_6412_cov_20.302658,0.000850124,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,2204
IDT_i5_158,NODE_44_length_10290_cov_4.662433,6.49E-05,Caudovirales,Siphoviridae,N,virulent,152_0,unknown,291
IDT_i5_158,NODE_48_length_9955_cov_9.121616,0.000119145,Unassigned,Unassigned,N,temperate,Outlier,unknown,481
IDT_i5_158,NODE_101_length_4489_cov_4.153360,5.49E-05,no_order_Microviridae,Microviridae,N,virulent,527_0,unknown,101
IDT_i5_158,NODE_27_length_6802_cov_9.510004,7.63E-05,Caudovirales,Podoviridae,N,virulent,Outlier,unknown,206
IDT_i5_158,NODE_5_length_8929_cov_11.688754,0.000344698,Caudovirales,Siphoviridae,N,virulent,494_0,unknown,1239
IDT_i5_158,NODE_7_length_36961_cov_14.691188,0.000175058,Caudovirales,Myoviridae,N,virulent,Overlap,Flavonifractor,2663
IDT_i5_158,NODE_14_length_6123_cov_7.674357,0.000103399,no_order_Microviridae,Microviridae,N,virulent,809_0,unknown,277
IDT_i5_158,NODE_142_length_3243_cov_4.186951,5.53E-05,Unassigned,Unassigned,N,temperate,Singleton,unknown,78
IDT_i5_158,NODE_143_length_3243_cov_4.065558,5.26E-05,Unassigned,Unassigned,N,virulent,Singleton,unknown,70
IDT_i5_158,NODE_17_length_4011_cov_4.356421,0.000137949,Caudovirales,crAss-like phage,Y,virulent,Outlier,unknown,220
IDT_i5_158,NODE_3_length_44406_cov_11.740299,0.000156087,Caudovirales,Siphoviridae,N,temperate,579_0,Bacteroides,2945
IDT_i5_158,NODE_27_length_8334_cov_9.197729,0.00090092,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,3015
IDT_i5_158,NODE_74_length_4262_cov_71.943665,0.000320988,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,584
IDT_i5_158,NODE_95_length_4897_cov_3.610492,4.76E-05,Unassigned,Unassigned,N,virulent,Singleton,unknown,99
IDT_i5_158,NODE_46_length_11755_cov_305.487179,0.00027793,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,1329
IDT_i5_158,NODE_70_length_6412_cov_394.261759,0.000904351,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,2312
IDT_i5_158,NODE_104_length_6954_cov_69.048413,0.000284702,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,870
IDT_i5_158,NODE_6_length_33105_cov_13.879365,0.000143851,Caudovirales,Siphoviridae,N,virulent,Outlier,Parabacteroides,1947
IDT_i5_158,NODE_15_length_22575_cov_42.172513,0.00015731,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,1472
IDT_i5_158,NODE_10_length_6537_cov_772.358377,0.012929405,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,33265
IDT_i5_158,NODE_12_length_6267_cov_63180.829041,0.238674685,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,600055
IDT_i5_158,NODE_12_length_26875_cov_7.624497,0.000102307,Caudovirales,Siphoviridae,N,virulent,Outlier,Holdemania,1176
IDT_i5_158,NODE_16_length_6013_cov_909.987580,0.00675844,Unassigned,Unassigned,N,virulent,827_0,unknown,16187
IDT_i5_158,NODE_17_length_6005_cov_685.105882,0.008154601,no_order_Microviridae,Microviridae,N,virulent,825_0,Bacteroides,19201
IDT_i5_158,NODE_23_length_3715_cov_7.548634,0.000266079,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,439
IDT_i5_158,NODE_34_length_13505_cov_5.808625,7.48E-05,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,415
IDT_i5_158,NODE_37_length_6005_cov_1519.389076,0.008252515,no_order_Microviridae,Microviridae,N,virulent,825_0,Bacteroides,19417
IDT_i5_158,NODE_40_length_5716_cov_66.719837,0.006139392,Unassigned,Unassigned,N,virulent,827_0,unknown,13757
IDT_i5_158,NODE_66_length_6267_cov_141.981809,0.228801494,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,575583
IDT_i5_158,NODE_68_length_6542_cov_6.279790,8.44E-05,Unassigned,Unassigned,N,virulent,Singleton,unknown,227
IDT_i5_158,NODE_69_length_6537_cov_2944.866091,0.013911739,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,35197
IDT_i5_158,NODE_76_length_6013_cov_1467.564451,0.007328769,Unassigned,Unassigned,N,virulent,827_0,unknown,16733
IDT_i5_158,NODE_81_length_6462_cov_14.545965,0.000769369,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,1991
IDT_i5_158,NODE_110_length_4866_cov_117.247558,0.000884502,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,1726
IDT_i5_158,NODE_111_length_4203_cov_358.540743,0.002315861,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,4014
IDT_i5_158,NODE_116_length_4083_cov_4.463009,6.45E-05,Caudovirales,Siphoviridae,N,virulent,Overlap,unknown,126
IDT_i5_158,NODE_117_length_3313_cov_4.185390,0.178025677,no_order_Microviridae,Microviridae,N,virulent,Outlier,Bacteroides,222954
IDT_i5_158,NODE_118_length_6537_cov_461.756711,0.013913303,no_order_Microviridae,Microviridae,N,virulent,688_0,Bacteroides,35260
IDT_i5_158,NODE_193_length_4807_cov_38.403830,0.000307809,Unassigned,Unassigned,N,virulent,Outlier,unknown,601
IDT_i5_158,NODE_207_length_6553_cov_1303.646814,0.000333996,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,964
IDT_i5_158,NODE_236_length_6079_cov_171.253818,0.241027465,no_order_Microviridae,Microviridae,N,virulent,536_0,Bacteroides,582919
3-2_11_02,NODE_144_length_3617_cov_2.993543,0.000552796,Unassigned,Unassigned,N,virulent,Outlier,unknown,46
3-2_11_02,NODE_8_length_16181_cov_291.872690,0.000539505,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,166
3-2_11_02,NODE_7_length_16560_cov_6.677189,0.000545967,Caudovirales,Unclassified Caudovirales,N,temperate,Outlier,unknown,182
3-2_11_02,NODE_23_length_3715_cov_7.548634,0.000452184,Unassigned,Unassigned,N,virulent,572_0,Bacteroides,33
3-2_11_02,NODE_10_length_8974_cov_7.696379,0.00044203,Unassigned,Unassigned,N,virulent,Outlier,unknown,68
3-2_11_02,NODE_51_length_3895_cov_13.667708,0.000297836,Unassigned,Unassigned,N,virulent,Outlier,unknown,21
3-2_11_02,NODE_14_length_5661_cov_4.309847,0.000494174,Caudovirales,Siphoviridae,N,virulent,Outlier,unknown,57
3-2_11_02,NODE_69_length_4653_cov_4.556712,0.000525227,Unassigned,Unassigned,N,virulent,712_0,unknown,52
3-2_11_02,NODE_35_length_3562_cov_6.280867,0.00039159,Unassigned,Unassigned,N,virulent,986_0,unknown,23
3-2_11_02,NODE_22_length_3369_cov_3.305975,0.000406565,Unassigned,Unassigned,N,virulent,Outlier,unknown,28
3-2_11_02,NODE_20_length_10094_cov_56.175117,0.000686484,Caudovirales,Podoviridae,N,virulent,548_0,Clostridium,136
3-2_11_02,NODE_31_length_10885_cov_7.943213,0.000673331,Caudovirales,Podoviridae,N,virulent,634_0,unknown,149
3-2_11_02,NODE_13_length_6735_cov_7.736826,0.000401251,Unassigned,Unassigned,N,virulent,860_0,unknown,64
3-2_11_02,NODE_37_length_6032_cov_7.261670,0.000865887,Unassigned,Unassigned,N,virulent,728_0,unknown,105
3-2_11_02,NODE_3_length_40479_cov_75.792747,0.000511524,Caudovirales,Myoviridae,N,virulent,700_0,unknown,395
3-2_11_02,NODE_157_length_4859_cov_2.915279,0.000567011,Unassigned,Unassigned,N,virulent,656_0,unknown,63
3-2_11_02,NODE_234_length_4194_cov_4.600387,0.000475133,Caudovirales,Myoviridae,N,virulent,Overlap,unknown,36
3-2_11_02,NODE_59_length_9046_cov_7.511623,0.000438363,Unassigned,Unassigned,N,virulent,Outlier,unknown,83
3-2_11_02,NODE_20_length_14279_cov_13.724550,0.000501915,Caudovirales,Myoviridae,N,virulent,700_0,unknown,133
3-2_11_02,NODE_3_length_14761_cov_167.794166,0.000529872,Caudovirales,Myoviridae,N,virulent,700_0,unknown,148
3-2_11_02,NODE_12_length_5478_cov_5.039277,0.00064098,Unassigned,Unassigned,N,virulent,Outlier,unknown,65
3-2_11_02,NODE_154_length_3036_cov_6.633009,0.000535161,Unassigned,Unassigned,N,virulent,Outlier,unknown,34
