ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
NODE_174_length_5281_cov_4.765786,Caudovirales,Myoviridae,N,lysogenic,Singleton,unknown
NODE_23_length_19040_cov_6.580353,Caudovirales,Siphoviridae,N,lysogenic,758_0,unknown
NODE_11_length_14165_cov_12.525159,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_14_length_3582_cov_2.992345,Unassigned,Unassigned,N,lysogenic,Outlier,Hungatella
NODE_2_length_47214_cov_15.911661,Caudovirales,Siphoviridae,N,lysogenic,729_0,Enterocloster
NODE_5_length_71718_cov_100.322440,Caudovirales,Siphoviridae,N,lysogenic,587_0,Bacteroides
NODE_57_length_7771_cov_4.255184,Caudovirales,Unassigned,N,lysogenic,Singleton,Subdoligranulum
NODE_4_length_21051_cov_5.670080,Caudovirales,Siphoviridae,N,lysogenic,231_0,unknown
NODE_51_length_8911_cov_9.754291,Caudovirales,Siphoviridae,N,lysogenic,889_0,unknown
NODE_215_length_3390_cov_3.795802,Unassigned,Unassigned,N,lysogenic,Overlap,unknown
NODE_250_length_4046_cov_4.649211,Caudovirales,Unassigned,N,lysogenic,Singleton,Blautia
NODE_5_length_41332_cov_72.265014,Caudovirales,Siphoviridae,N,lysogenic,729_0,Enterocloster
NODE_10_length_16287_cov_7.274088,Caudovirales,Siphoviridae,N,lysogenic,Overlap,Clostridium
NODE_85_length_5491_cov_8.524099,Unassigned,Unassigned,N,lysogenic,799_0,unknown
NODE_13_length_3953_cov_5.031811,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Hungatella
NODE_175_length_7655_cov_23.160000,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_33_length_11050_cov_8.524056,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_32_length_7534_cov_4.482551,Caudovirales,Siphoviridae,N,lysogenic,911_0,Eubacterium
NODE_73_length_6300_cov_8.240993,Caudovirales,Unassigned,N,lysogenic,345_0,unknown
NODE_31_length_14781_cov_8.938476,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_33_length_7447_cov_5.811147,Caudovirales,Unassigned,N,lysogenic,540_0,unknown
NODE_7_length_55709_cov_14.320229,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_53_length_8816_cov_6.092113,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_9_length_30525_cov_15.323400,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_46_length_4700_cov_3.036383,Unassigned,Unassigned,N,lysogenic,852_0,unknown
NODE_33_length_19244_cov_7.211736,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Ruminococcus
NODE_27_length_9361_cov_13.766495,Caudovirales,Siphoviridae,N,lysogenic,184_0,Hungatella
NODE_376_length_4582_cov_6.549370,Caudovirales,Myoviridae,N,lysogenic,Singleton,unknown
NODE_19_length_7300_cov_7.734161,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Clostridiales
NODE_104_length_3961_cov_5.795955,Unassigned,Unassigned,N,lysogenic,565_0,unknown
NODE_16_length_6126_cov_6.976610,Caudovirales,Siphoviridae,N,lysogenic,184_0,Hungatella
NODE_5_length_34434_cov_7.802787,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_10_length_8537_cov_5.813252,Unassigned,Unassigned,N,lysogenic,585_0,unknown
NODE_307_length_5323_cov_18.041762,Caudovirales,Siphoviridae,N,lysogenic,791_0,unknown
NODE_23_length_6781_cov_4.937258,Unassigned,Unassigned,N,lysogenic,786_0,unknown
NODE_27_length_25272_cov_17.610303,Caudovirales,Siphoviridae,N,lysogenic,626_0,Clostridium
NODE_22_length_12591_cov_5.442805,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_13_length_14553_cov_9.694303,Caudovirales,Siphoviridae,N,lysogenic,408_0,Streptococcus
NODE_73_length_3313_cov_7.291283,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_15_length_17376_cov_12.709890,Caudovirales,Podoviridae,N,lysogenic,Overlap,Escherichia
NODE_26_length_16875_cov_12.345838,Caudovirales,Siphoviridae,N,lysogenic,184_0,Hungatella
NODE_10_length_18569_cov_9.172248,Caudovirales,Siphoviridae,N,lysogenic,342_0,Eubacterium
NODE_55_length_6427_cov_6.176711,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_194_length_3646_cov_13.115567,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_39_length_12473_cov_5.591641,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_102_length_3036_cov_2.553170,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_249_length_4052_cov_5.747060,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_541_length_3550_cov_3.691845,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_35_length_4325_cov_4.613115,Unassigned,Unassigned,N,lysogenic,585_0,unknown
NODE_6_length_21794_cov_7.168131,Caudovirales,Siphoviridae,N,lysogenic,585_0,unknown
NODE_8_length_57452_cov_69.621339,Caudovirales,Siphoviridae,N,lysogenic,626_0,Clostridium
NODE_215_length_6452_cov_15.582773,Caudovirales,Siphoviridae,N,lysogenic,898_0,unknown
NODE_2_length_40716_cov_22.806596,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
NODE_7_length_34904_cov_143.653677,Caudovirales,Siphoviridae,N,lysogenic,230_0,Oscillibacter
NODE_6_length_40716_cov_20.962421,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
NODE_1_length_115503_cov_23.411978,Caudovirales,Myoviridae,N,lysogenic,978_0,Faecalibacterium
NODE_28_length_3810_cov_5.559254,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_11_length_36568_cov_7.580588,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Butyricicoccus
NODE_35_length_4709_cov_5.444134,Caudovirales,Siphoviridae,N,lysogenic,889_0,unknown
NODE_80_length_8241_cov_4.867090,Caudovirales,Unassigned,N,lysogenic,1080_0,unknown
NODE_9_length_58894_cov_76.477455,Caudovirales,Siphoviridae,N,lysogenic,626_0,Clostridium
NODE_6_length_59240_cov_196.626882,Caudovirales,Siphoviridae,N,lysogenic,626_0,Clostridium
NODE_5_length_12425_cov_25.394584,Unassigned,Unassigned,N,lysogenic,910_0,unknown
NODE_13_length_11768_cov_5.405618,Caudovirales,Siphoviridae,N,lysogenic,184_0,Hungatella
NODE_2_length_40716_cov_180.757778,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
NODE_5_length_40716_cov_27.469639,Caudovirales,Podoviridae,N,lysogenic,Overlap,Salmonella
NODE_20_length_31205_cov_7.992360,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_10_length_44985_cov_170.872758,Caudovirales,Siphoviridae,N,lysogenic,594_0,Prevotella
NODE_7_length_24959_cov_165.372912,Caudovirales,Siphoviridae,N,lysogenic,671_0,unknown
NODE_248_length_5890_cov_3.975321,Caudovirales,Unassigned,N,lysogenic,Singleton,unknown
NODE_20_length_4784_cov_40.444914,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_37_length_11795_cov_5.454259,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_32_length_9356_cov_7.365337,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_17_length_20920_cov_14.666619,Caudovirales,Siphoviridae,N,lysogenic,347_0,Flavonifractor
NODE_133_length_9487_cov_7.471692,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_7_length_69204_cov_204.852420,Caudovirales,Siphoviridae,N,lysogenic,594_0,Prevotella
NODE_83_length_13858_cov_41.572846,Caudovirales,Myoviridae,N,lysogenic,297_0,unknown
NODE_12_length_40236_cov_22.047062,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_14_length_40719_cov_1723.326259,Caudovirales,Siphoviridae,N,lysogenic,347_0,Flavonifractor
NODE_1_length_40790_cov_11.549994,Caudovirales,Siphoviridae,N,lysogenic,347_0,Flavonifractor
NODE_19_length_8560_cov_10.166843,Caudovirales,Siphoviridae,N,lysogenic,540_0,unknown
NODE_87_length_4101_cov_3.722195,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_137_length_3476_cov_4.711488,Unassigned,Unassigned,N,lysogenic,843_0,Bifidobacterium
NODE_12_length_3775_cov_5.111022,Caudovirales,Unassigned,N,lysogenic,Outlier,Enterocloster
NODE_7_length_7845_cov_5.159435,Caudovirales,Unassigned,N,lysogenic,Outlier,Enterocloster
NODE_119_length_4309_cov_56.489892,Caudovirales,Unassigned,N,lysogenic,Singleton,unknown
NODE_25_length_7710_cov_10.957805,Caudovirales,Unassigned,N,lysogenic,Outlier,Enterocloster
NODE_28_length_11599_cov_7.811071,Caudovirales,Unassigned,N,lysogenic,852_0,unknown
NODE_49_length_6838_cov_6.205072,Unassigned,Unassigned,N,lysogenic,852_0,unknown
NODE_20_length_16407_cov_9.829440,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Enterocloster
NODE_12_length_34175_cov_12.712309,Caudovirales,Siphoviridae,N,lysogenic,729_0,Enterocloster
NODE_7_length_23892_cov_20.819524,Caudovirales,Siphoviridae,N,lysogenic,729_0,Enterocloster
NODE_13_length_33360_cov_9.949977,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Anaerofustis
NODE_17_length_35452_cov_95.594090,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_38_length_4344_cov_6.668454,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_11_length_7237_cov_5.066555,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Enterocloster
NODE_162_length_4686_cov_4.265385,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_56_length_7110_cov_10.997023,Unassigned,Unassigned,N,lysogenic,852_0,unknown
NODE_8_length_14832_cov_120.608581,Caudovirales,Siphoviridae,N,lysogenic,729_0,Enterocloster
NODE_141_length_5706_cov_9.087064,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_131_length_9548_cov_8.494259,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_32_length_7477_cov_3.305713,Caudovirales,Myoviridae,N,lysogenic,Singleton,unknown
NODE_55_length_3331_cov_5.758242,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_56_length_16588_cov_16.853929,Caudovirales,Siphoviridae,N,lysogenic,852_0,unknown
NODE_422_length_4133_cov_6.787886,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_17_length_22030_cov_45.220250,Caudovirales,Siphoviridae,N,lysogenic,540_0,unknown
NODE_23_length_15339_cov_47.592580,Caudovirales,Unassigned,N,lysogenic,540_0,unknown
NODE_57_length_6500_cov_12.601241,Caudovirales,Myoviridae,N,lysogenic,Outlier,unknown
NODE_9_length_21500_cov_10.006482,Caudovirales,Unassigned,N,lysogenic,538_0,unknown
NODE_596_length_3300_cov_4.010786,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_25_length_13577_cov_6.494823,Caudovirales,Myoviridae,N,lysogenic,540_0,unknown
NODE_33_length_10603_cov_28.119454,Caudovirales,Myoviridae,N,lysogenic,Outlier,unknown
NODE_176_length_5160_cov_2.986876,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_20_length_4734_cov_3.022654,Caudovirales,Myoviridae,N,lysogenic,Outlier,unknown
NODE_41_length_8219_cov_6.505145,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Enterocloster
NODE_104_length_3697_cov_2.904723,Unassigned,Unassigned,N,lysogenic,563_0,unknown
NODE_50_length_17444_cov_7.635862,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Faecalibacterium
NODE_208_length_4000_cov_3.377440,Caudovirales,Unassigned,N,lysogenic,Singleton,unknown
NODE_93_length_3718_cov_3.109473,Caudovirales,Unassigned,N,lysogenic,Singleton,unknown
NODE_25_length_8038_cov_3.653263,Caudovirales,Unassigned,N,lysogenic,907_0,unknown
NODE_44_length_8113_cov_4.229089,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_17_length_10990_cov_4.007225,Caudovirales,Myoviridae,N,lysogenic,907_0,unknown
NODE_19_length_23726_cov_12.561446,Caudovirales,Siphoviridae,N,lysogenic,555_0,Blautia
NODE_35_length_9366_cov_6.424766,Unassigned,Unassigned,N,lysogenic,1043_0,unknown
NODE_222_length_6269_cov_4.203573,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_120_length_3902_cov_2.901222,Caudovirales,Myoviridae,N,lysogenic,297_0,unknown
NODE_31_length_24437_cov_9.336191,Caudovirales,Siphoviridae,N,lysogenic,482_0,Olsenella
NODE_126_length_4690_cov_6.376052,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_27_length_6704_cov_11.551963,Caudovirales,Siphoviridae,N,lysogenic,745_0,unknown
NODE_27_length_10916_cov_10.554829,Unassigned,Unassigned,N,lysogenic,Singleton,Acinetobacter
NODE_66_length_8428_cov_4.859907,Caudovirales,Unassigned,N,lysogenic,769_0,Robinsoniella
NODE_277_length_3409_cov_3.628503,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_186_length_3756_cov_10.599027,Unassigned,Unassigned,N,lysogenic,953_0,unknown
NODE_3_length_40353_cov_18.879870,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_139_length_6002_cov_4.262822,Caudovirales,Myoviridae,N,lysogenic,297_0,unknown
NODE_19_length_32109_cov_9.185531,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_18_length_13801_cov_5.483195,Caudovirales,Siphoviridae,N,lysogenic,769_0,Robinsoniella
NODE_12_length_15485_cov_8.404796,Caudovirales,Siphoviridae,N,lysogenic,769_0,Robinsoniella
NODE_553_length_3500_cov_4.780552,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_146_length_5843_cov_2.966137,Caudovirales,Siphoviridae,N,lysogenic,482_0,Olsenella
NODE_69_length_10995_cov_8.404570,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_72_length_6039_cov_4.480448,Caudovirales,Myoviridae,N,lysogenic,953_0,unknown
NODE_20_length_22595_cov_21.731411,Caudovirales,Siphoviridae,N,lysogenic,614_0,unknown
NODE_109_length_3586_cov_3.061172,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Hungatella
NODE_164_length_5105_cov_5.772871,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_47_length_6808_cov_7.109285,Caudovirales,Siphoviridae,N,lysogenic,863_0,unknown
NODE_4_length_85550_cov_84.835511,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Lachnospira
NODE_101_length_11978_cov_8.541978,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_85_length_3449_cov_3.390689,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_22_length_11372_cov_36.714765,Caudovirales,Siphoviridae,N,lysogenic,863_0,Enterocloster
NODE_5_length_16351_cov_12.526264,Caudovirales,Siphoviridae,N,lysogenic,863_0,Enterocloster
NODE_121_length_3232_cov_3.173119,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_25_length_11701_cov_6.080285,Unassigned,Unassigned,N,lysogenic,762_0,unknown
NODE_81_length_4528_cov_6.285044,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_72_length_5323_cov_12.027904,Unassigned,Unassigned,N,lysogenic,Singleton,Ruminococcus
NODE_69_length_13028_cov_10.275881,Caudovirales,Siphoviridae,N,lysogenic,Singleton,unknown
NODE_13_length_20785_cov_24.513893,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_12_length_18096_cov_75.909096,Caudovirales,Siphoviridae,N,lysogenic,671_0,unknown
NODE_10_length_19369_cov_8.721083,Caudovirales,Siphoviridae,N,lysogenic,647_0,Hungatella
NODE_31_length_12916_cov_21.066480,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_39_length_7917_cov_14.981175,Unassigned,Unassigned,N,lysogenic,647_0,Clostridium
NODE_20_length_20117_cov_8.203170,Caudovirales,Siphoviridae,N,lysogenic,647_0,Hungatella
NODE_82_length_3625_cov_3.895518,Unassigned,Unassigned,N,lysogenic,Outlier,Hungatella
NODE_14_length_13342_cov_6.315120,Caudovirales,Siphoviridae,N,lysogenic,647_0,Hungatella
NODE_9_length_13997_cov_12.901807,Caudovirales,Siphoviridae,N,lysogenic,Outlier,unknown
NODE_59_length_3641_cov_162.460402,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_23_length_7154_cov_6.249331,Caudovirales,Unassigned,N,lysogenic,647_0,Hungatella
NODE_58_length_5457_cov_8.869308,Unassigned,Unassigned,N,lysogenic,Outlier,Clostridium
NODE_21_length_11631_cov_9.021769,Caudovirales,Myoviridae,N,lysogenic,647_0,Clostridium
NODE_26_length_6775_cov_8.911310,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Clostridium
NODE_64_length_14346_cov_28.511091,Caudovirales,Siphoviridae,N,lysogenic,673_0,Prevotella
NODE_87_length_13279_cov_7.750832,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_6_length_17262_cov_31.535538,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_13_length_21477_cov_9.676314,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_34_length_8316_cov_9.340274,Unassigned,Unassigned,N,lysogenic,344_0,unknown
NODE_91_length_3365_cov_4.072810,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_137_length_9347_cov_4.188765,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_3_length_55527_cov_20.535586,Caudovirales,Siphoviridae,N,lysogenic,148_0,Subdoligranulum
NODE_5_length_33076_cov_46.034039,Caudovirales,Siphoviridae,N,lysogenic,148_0,Subdoligranulum
NODE_4_length_41739_cov_45.396027,Caudovirales,Siphoviridae,N,lysogenic,769_0,Robinsoniella
NODE_22_length_22116_cov_53.100131,Caudovirales,Siphoviridae,N,lysogenic,Singleton,Sutterella
NODE_138_length_5145_cov_8.046955,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_214_length_6460_cov_4.545199,Caudovirales,Siphoviridae,N,lysogenic,789_0,unknown
NODE_150_length_4522_cov_12.760018,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_73_length_6038_cov_10.562761,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_204_length_4095_cov_4.439851,Unassigned,Unassigned,N,lysogenic,Outlier,Prevotella
NODE_13_length_18814_cov_10.904952,Caudovirales,Siphoviridae,N,lysogenic,745_0,unknown
NODE_4_length_43107_cov_20.748304,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_10_length_25417_cov_11.489354,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_22_length_10965_cov_5.971677,Caudovirales,Siphoviridae,N,lysogenic,745_0,unknown
NODE_2_length_57220_cov_35.603516,Caudovirales,Siphoviridae,N,lysogenic,521_0,Bacteroides
NODE_26_length_16098_cov_8.574705,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Bacteroides
NODE_49_length_6463_cov_5.912453,Caudovirales,Unassigned,N,lysogenic,Outlier,Bacteroides
NODE_38_length_7862_cov_7.911362,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Blautia
NODE_7_length_13467_cov_21.289517,Caudovirales,Unassigned,N,lysogenic,913_0,Bacteroides
NODE_1_length_57185_cov_30.591126,Caudovirales,Siphoviridae,N,lysogenic,521_0,Bacteroides
NODE_77_length_9798_cov_5.824181,Caudovirales,Siphoviridae,N,lysogenic,778_0,Oscillibacter
NODE_2_length_57220_cov_79.232852,Caudovirales,Siphoviridae,N,lysogenic,521_0,Bacteroides
NODE_8_length_57538_cov_124.066454,Caudovirales,Siphoviridae,N,lysogenic,521_0,Bacteroides
NODE_147_length_4264_cov_8.073889,Unassigned,Unassigned,N,lysogenic,Outlier,Bacteroides
NODE_219_length_3723_cov_38.104417,Unassigned,Unassigned,N,lysogenic,923_0,unknown
NODE_169_length_4908_cov_8.186070,Unassigned,Unassigned,N,lysogenic,923_0,unknown
NODE_8_length_32115_cov_11.883188,Caudovirales,Siphoviridae,N,lysogenic,521_0,Bacteroides
NODE_3_length_10425_cov_7.987560,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Bacteroides
NODE_5_length_25470_cov_46.689553,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Bacteroides
NODE_8_length_15529_cov_36.651415,Caudovirales,Unassigned,N,lysogenic,Outlier,Bacteroides
NODE_31_length_6351_cov_5.670584,Unassigned,Unassigned,N,lysogenic,Outlier,Bacteroides
NODE_20_length_17598_cov_10.497862,Caudovirales,Siphoviridae,N,lysogenic,148_0,unknown
NODE_84_length_5769_cov_3.803640,Unassigned,Unassigned,N,lysogenic,1052_0,unknown
NODE_29_length_4878_cov_3.664731,Unassigned,Unassigned,N,lysogenic,852_0,unknown
NODE_119_length_3965_cov_4.518159,Caudovirales,Siphoviridae,N,lysogenic,Overlap,unknown
NODE_38_length_17410_cov_17.216940,Caudovirales,Siphoviridae,N,lysogenic,556_0,Ruminococcus
NODE_15_length_11524_cov_11.721946,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_113_length_5120_cov_4.176505,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_662_length_3027_cov_4.000673,Unassigned,Unassigned,N,lysogenic,1080_0,unknown
NODE_223_length_3638_cov_5.029026,Unassigned,Unassigned,N,lysogenic,Outlier,Robinsoniella
NODE_30_length_10895_cov_8.122970,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_139_length_5144_cov_16.911967,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_7_length_16560_cov_6.677189,Caudovirales,Unassigned,N,lysogenic,Outlier,unknown
NODE_47_length_4440_cov_3.555074,Unassigned,Unassigned,N,lysogenic,Outlier,unknown
NODE_73_length_4181_cov_5.331314,Unassigned,Unassigned,N,lysogenic,757_0,unknown
NODE_165_length_4622_cov_4.811693,Unassigned,Unassigned,N,lysogenic,628_0,Bacteroides
NODE_625_length_3189_cov_2.810466,Unassigned,Unassigned,N,lysogenic,967_0,unknown
NODE_4_length_30194_cov_17.927569,Unassigned,Unassigned,N,lysogenic,711_0,unknown
NODE_163_length_4668_cov_14.980273,Caudovirales,Siphoviridae,N,lysogenic,868_0,unknown
NODE_104_length_4496_cov_3.348120,Caudovirales,Unassigned,N,lysogenic,569_0,unknown
NODE_61_length_5530_cov_88.056621,Unassigned,Unassigned,N,lysogenic,628_0,Bacteroides
NODE_22_length_5079_cov_5.294586,Unassigned,Unassigned,N,lysogenic,628_0,Bacteroides
NODE_23_length_14780_cov_12.865874,Unassigned,Unassigned,N,lysogenic,711_0,unknown
NODE_62_length_8301_cov_15.249818,Unassigned,Unassigned,N,lysogenic,Singleton,unknown
NODE_40_length_20566_cov_22.901175,Caudovirales,Unassigned,N,lysogenic,Singleton,unknown
NODE_5_length_8357_cov_10.649121,Caudovirales,Unassigned,N,lysogenic,1030_0,Bacteroides
