ContigName,Order,Family,crAssphage,LifeCycle,ViralCluster,CRISPRHost
VIRSorter_NODE_266_length_3502_cov_1_676444-cat_1,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_80_length_3171_cov_2_127464-cat_2,Unassigned,Unassigned,N,lytic,652_0,NA
VIRSorter_NODE_48_length_6800_cov_2_009291-cat_2,Caudovirales,Unassigned,N,lytic,734_0,Bacteroides
VIRSorter_NODE_72_length_8746_cov_3_250058-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_12_length_15902_cov_32_254390-cat_2,Caudovirales,Podoviridae,N,lytic,658_0,Clostridium
VIRSorter_NODE_34_length_5962_cov_9_012682-cat_2,Unassigned,Unassigned,N,lytic,831_0,NA
VIRSorter_NODE_66_length_3201_cov_1_623292-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_238_length_3085_cov_1_488168-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Clostridium
VIRSorter_NODE_14_length_14276_cov_2_210474-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,Eubacterium
VIRSorter_NODE_8_length_8868_cov_9_888228-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_50_length_9068_cov_3_741416-cat_2,Caudovirales,Podoviridae,N,lytic,837_0,NA
VIRSorter_NODE_39_length_5258_cov_2_345547-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_321_length_5122_cov_1_749950-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_155_length_4590_cov_5_146067-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Intestinimonas
VIRSorter_NODE_57_length_3674_cov_1_739780-cat_2,Caudovirales,Myoviridae,N,lytic,209_0,NA
VIRSorter_NODE_1_length_106840_cov_9_295606-cat_2,Caudovirales,Myoviridae,N,lytic,640_0,NA
VIRSorter_NODE_15_length_5055_cov_2_687703-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_18_length_12856_cov_2_941472-cat_2,Caudovirales,Siphoviridae,N,lysogenic,178_0,Hungatella
VIRSorter_NODE_503_length_3769_cov_3_097474-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_19_length_9102_cov_21_715432-cat_2,Caudovirales,Siphoviridae,N,lytic,647_0,Enterocloster
VIRSorter_NODE_33_length_12045_cov_3_155647-cat_2,Caudovirales,Siphoviridae,N,lytic,777_0,NA
VIRSorter_NODE_681_length_3054_cov_1_791254-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_19_length_24982_cov_4_078737-cat_2,Caudovirales,Siphoviridae,N,lytic,590_0,NA
VIRSorter_NODE_148_length_4547_cov_4_295464-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_61_length_5786_cov_1_925075-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_20_length_33591_cov_4_889882-cat_1,Caudovirales,Siphoviridae,N,lysogenic,Overlap,Clostridium
VIRSorter_NODE_132_length_5864_cov_1_814189-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_22_length_31205_cov_4_642899-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_153_length_5249_cov_2_654627-cat_2,Caudovirales,Siphoviridae,N,lytic,819_0,NA
VIRSorter_NODE_46_length_3519_cov_2_259434-cat_2,Caudovirales,Siphoviridae,N,lytic,180_0,Hungatella
VIRSorter_NODE_9_length_18418_cov_3_929747-cat_2,Caudovirales,Siphoviridae,N,lysogenic,606_0,Robinsoniella
VIRSorter_NODE_52_length_3912_cov_12_580094-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_34_length_3864_cov_5_197485-cat_3,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_92_length_5402_cov_3_407773-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_23994_cov_7_552897-cat_2,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_20_length_4605_cov_2_132425-cat_2,Unassigned,Unassigned,N,lytic,746_0,NA
VIRSorter_NODE_37_length_4575_cov_63_023381-circular-cat_2,Unassigned,Unassigned,N,lytic,781_0,NA
VIRSorter_NODE_23_length_16619_cov_5_917839-cat_2,Unassigned,Unassigned,N,lysogenic,578_0,NA
VIRSorter_NODE_11_length_6001_cov_2_837589-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_25_length_10596_cov_3_903716-cat_2,Unassigned,Unassigned,N,lysogenic,594_0,Bacteroides
VIRSorter_NODE_16_length_6856_cov_3_134195-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_13_length_6317_cov_6_423748-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_43_length_4495_cov_2_835394-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_23_length_6484_cov_71_879346-circular-cat_1,no_order_Microviridae,Microviridae,N,lytic,713_0,Bacteroides
VIRSorter_NODE_40_length_4319_cov_3_704437-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_17_length_6629_cov_2_010305-cat_2,Unassigned,Unassigned,N,lysogenic,Singleton,NA
VIRSorter_NODE_12_length_9464_cov_2_572132-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_90_length_4003_cov_5_687049-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_7_length_37102_cov_5_951210-cat_1,Caudovirales,Siphoviridae,N,lysogenic,529_0,Bacteroides
VIRSorter_NODE_152_length_5249_cov_22_713784-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_21_length_6610_cov_518_650008-cat_1,no_order_Microviridae,Microviridae,N,lytic,713_0,Bacteroides
VIRSorter_NODE_247_length_3151_cov_2_216931-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_8_length_18667_cov_4_212082-cat_2,Caudovirales,Siphoviridae,N,lytic,699_0,Bacteroides
VIRSorter_NODE_102_length_12225_cov_50_504133-cat_2,Caudovirales,Myoviridae,N,lytic,572_0,NA
VIRSorter_NODE_117_length_5542_cov_2_671099-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_142_length_5955_cov_3_572581-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,602_0,NA
VIRSorter_NODE_47_length_11459_cov_2_846364-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_19_length_13919_cov_6_366444-cat_3,Unassigned,Unassigned,N,lytic,861_0,NA
VIRSorter_NODE_75_length_3792_cov_1_731787-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_76_length_10276_cov_2_949552-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_303_length_5401_cov_59_759954-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_31_length_11647_cov_8_943142-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_2_length_75514_cov_62_727075-cat_2,Caudovirales,Myoviridae,N,lytic,661_1,NA
VIRSorter_NODE_142_length_5254_cov_2_888044-cat_2,Caudovirales,Siphoviridae,N,lytic,809_0,Blautia
VIRSorter_NODE_25_length_8387_cov_3_639588-cat_3,Unassigned,Unassigned,N,lytic,673_0,NA
VIRSorter_NODE_3_length_58658_cov_16_311151-cat_1,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_18_length_15595_cov_32_708366-cat_2,Caudovirales,Myoviridae,N,lytic,644_0,NA
VIRSorter_NODE_2_length_82613_cov_92_838870-cat_2,Caudovirales,Podoviridae,N,lytic,315_0,NA
VIRSorter_NODE_126_length_4016_cov_3_553098-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_47_length_4448_cov_8_276325-circular-cat_2,Unassigned,Unassigned,N,lytic,705_0,Bacteroides
VIRSorter_NODE_16_length_10448_cov_4_595485-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_462_length_4015_cov_1_895576-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_185_length_7643_cov_2_427621-cat_2,Caudovirales,Siphoviridae,N,lytic,300_0,NA
VIRSorter_NODE_10_length_6709_cov_2_780766-cat_2,Unassigned,Unassigned,N,lytic,663_0,NA
VIRSorter_NODE_49_length_6769_cov_19_871274-cat_2,Caudovirales,Podoviridae,N,lysogenic,899_0,NA
VIRSorter_NODE_11_length_8627_cov_4_681059-cat_2,Caudovirales,Myoviridae,N,lytic,730_0,NA
VIRSorter_NODE_105_length_4756_cov_33_400518-cat_1,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_55_length_3134_cov_450_542401-cat_1,Unassigned,Unassigned,N,lytic,Singleton,Clostridium
VIRSorter_NODE_132_length_3710_cov_2_977672-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_390_length_4509_cov_2_061616-cat_2,Unassigned,Unassigned,N,lytic,708_0,NA
VIRSorter_NODE_124_length_4459_cov_30_228301-cat_2,Unassigned,Unassigned,N,lytic,658_0,Clostridium
VIRSorter_NODE_25_length_14134_cov_6_370743-cat_3,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_10_length_4859_cov_2_173288-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_22_length_10379_cov_3_089153-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_55_length_5702_cov_2_857758-circular-cat_2,Unassigned,Unassigned,N,lytic,795_0,Bacteroides
VIRSorter_NODE_67_length_15947_cov_87_619343-cat_2,Caudovirales,Podoviridae,N,lytic,573_0,NA
VIRSorter_NODE_102_length_4491_cov_2_267186-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_14_length_4365_cov_1_860311-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Syntrophobotulus
VIRSorter_NODE_3_length_57227_cov_15_151051-cat_1,Caudovirales,Siphoviridae,N,lysogenic,529_0,Bacteroides
VIRSorter_NODE_17_length_19377_cov_5_938857-cat_2,Caudovirales,Myoviridae,N,lytic,663_0,Bacteroides
VIRSorter_NODE_124_length_4516_cov_2_744361-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_109_length_3372_cov_2_729738-cat_1,Caudovirales,Myoviridae,N,lytic,633_0,NA
VIRSorter_NODE_137_length_5042_cov_4_073652-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_35_length_3479_cov_2_214797-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_31_length_5045_cov_1_621594-cat_2,Caudovirales,Unassigned,N,lytic,627_0,NA
VIRSorter_NODE_9_length_23921_cov_3_804026-cat_2,Caudovirales,Siphoviridae,N,lysogenic,648_0,Enterocloster
VIRSorter_NODE_10_length_6316_cov_2_952981-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_236_length_3094_cov_1_469161-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_21_length_13646_cov_4_309047-cat_2,Caudovirales,Siphoviridae,N,lysogenic,208_0,Hungatella
VIRSorter_NODE_143_length_4143_cov_2_412102-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_179_length_4582_cov_2_174411-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Clostridium
VIRSorter_NODE_83_length_5797_cov_2_732275-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_85_length_4326_cov_9_773279-cat_1,Caudovirales,Podoviridae,N,lytic,59_0,NA
VIRSorter_NODE_4_length_29835_cov_8_709203-cat_2,Caudovirales,Siphoviridae,N,lysogenic,568_0,Bacteroides
VIRSorter_NODE_28_length_3369_cov_2_066317-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_32_length_10821_cov_2_442398-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_69_length_8274_cov_2_061863-cat_1,Caudovirales,Myoviridae,N,lytic,589_0,NA
VIRSorter_NODE_111_length_3892_cov_2_614874-cat_2,Unassigned,Unassigned,N,lytic,Outlier,Prevotella
VIRSorter_NODE_124_length_4081_cov_2_712443-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_101_length_7746_cov_1224_175614-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_72_length_3801_cov_1_711758-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_92_length_3928_cov_4_380952-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_25_length_5740_cov_3_973989-cat_2,Caudovirales,Siphoviridae,N,lysogenic,651_0,Enterocloster
VIRSorter_NODE_12_length_5051_cov_7_837327-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_7_length_23914_cov_5_197881-cat_2,Unassigned,Unassigned,N,lytic,576_0,NA
VIRSorter_NODE_229_length_3711_cov_8_686384-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_15_length_12476_cov_10_398980-cat_1,Caudovirales,Myoviridae,N,lytic,638_0,NA
VIRSorter_NODE_74_length_3675_cov_1_809470-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_34_length_11706_cov_3_498316-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_519_length_3697_cov_2_620168-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_100_length_12244_cov_6_515639-cat_1,Caudovirales,Podoviridae,N,lytic,235_0,Enterocloster
VIRSorter_NODE_5_length_12768_cov_6_373784-cat_2,Unassigned,Unassigned,N,lytic,688_0,NA
VIRSorter_NODE_178_length_3843_cov_2_340420-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_50_length_4630_cov_2_089274-cat_1,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_88_length_4202_cov_3_865276-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,Bifidobacterium
VIRSorter_NODE_60_length_8393_cov_5_992983-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_2_length_32463_cov_4_537512-cat_2,Caudovirales,Unassigned,N,lytic,554_0,NA
VIRSorter_NODE_81_length_5952_cov_9_277425-cat_2,Unassigned,Unassigned,N,lytic,665_0,NA
VIRSorter_NODE_36_length_19147_cov_300_534332-cat_2,Caudovirales,Myoviridae,N,lytic,622_0,NA
VIRSorter_NODE_225_length_4249_cov_2_375546-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_18_length_8395_cov_2_667271-cat_2,Unassigned,Unassigned,N,lytic,855_0,NA
VIRSorter_NODE_9_length_26128_cov_3_503750-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Blautia
VIRSorter_NODE_196_length_3754_cov_2_128205-cat_2,Unassigned,Unassigned,N,lytic,636_0,NA
VIRSorter_NODE_81_length_6797_cov_4_528336-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,Clostridium
VIRSorter_NODE_26_length_3182_cov_2_112930-cat_2,Unassigned,Unassigned,N,lytic,839_0,NA
VIRSorter_NODE_17_length_35337_cov_4_238675-cat_2,Caudovirales,Siphoviridae,N,lytic,323_0,NA
VIRSorter_NODE_309_length_5275_cov_3_091103-cat_2,Unassigned,Unassigned,N,lytic,762_0,NA
VIRSorter_NODE_48_length_15618_cov_3_122458-cat_2,Caudovirales,Siphoviridae,N,lytic,659_0,NA
VIRSorter_NODE_51_length_10837_cov_2_276937-cat_2,Caudovirales,Podoviridae,N,lytic,Outlier,Parabacteroides
VIRSorter_NODE_177_length_4604_cov_3_309136-cat_2,Caudovirales,Myoviridae,N,lytic,556_0,NA
VIRSorter_NODE_6_length_16758_cov_3_470387-cat_2,Caudovirales,Myoviridae,N,lytic,424_0,NA
VIRSorter_NODE_78_length_4447_cov_2_631019-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_23_length_3725_cov_1_267093-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_21_length_4194_cov_2_997295-cat_2,Caudovirales,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_78_length_8463_cov_3_207414-cat_2,Caudovirales,Siphoviridae,N,lysogenic,880_0,NA
VIRSorter_NODE_99_length_3647_cov_3_101705-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_142_length_5604_cov_12_964242-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_27_length_14689_cov_5_303186-cat_1,Caudovirales,Podoviridae,N,lytic,624_0,Bifidobacterium
VIRSorter_NODE_90_length_7619_cov_2_487053-cat_2,Caudovirales,Siphoviridae,N,lytic,674_0,NA
VIRSorter_NODE_85_length_7706_cov_4_424198-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_4_length_22466_cov_5_043243-cat_1,Caudovirales,Myoviridae,N,lytic,206_0,Enterocloster
VIRSorter_NODE_12_length_17256_cov_3_417946-cat_1,Caudovirales,Siphoviridae,N,lysogenic,179_0,Hungatella
VIRSorter_NODE_63_length_4866_cov_3_086938-cat_2,Caudovirales,Siphoviridae,N,lytic,810_0,NA
VIRSorter_NODE_131_length_5609_cov_2_480846-cat_2,Unassigned,Unassigned,N,lytic,788_0,NA
VIRSorter_NODE_622_length_3243_cov_11_186350-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Outlier,NA
VIRSorter_NODE_62_length_3627_cov_1_969714-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_3_length_10494_cov_3_491174-cat_2,Caudovirales,Siphoviridae,N,lytic,483_0,NA
VIRSorter_NODE_105_length_7330_cov_4_107039-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Odoribacter
VIRSorter_NODE_6_length_36493_cov_4_497855-cat_1,Caudovirales,Siphoviridae,N,lysogenic,627_0,Intestinimonas
VIRSorter_NODE_216_length_3456_cov_1_648543-cat_1,no_order_Microviridae,Microviridae,N,lytic,264_0,Faecalibacterium
VIRSorter_NODE_20_length_4074_cov_3_095692-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_265_length_3035_cov_2_066713-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_84_length_5669_cov_2_271923-cat_1,no_order_Microviridae,Microviridae,N,lytic,263_0,Faecalibacterium
VIRSorter_NODE_9_length_15441_cov_4_793392-cat_2,Unassigned,Unassigned,N,lytic,660_0,NA
VIRSorter_NODE_65_length_4642_cov_55_475748-cat_2,Unassigned,Unassigned,N,lytic,733_0,Erysipelatoclostridium
VIRSorter_NODE_108_length_4656_cov_2_098256-cat_1,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_4_length_32668_cov_4_748932-cat_1,Caudovirales,Siphoviridae,N,lysogenic,179_0,Hungatella
VIRSorter_NODE_15_length_4176_cov_2_298592-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Hungatella
VIRSorter_NODE_44_length_11667_cov_3_322617-cat_2,Unassigned,Unassigned,N,lytic,886_0,NA
VIRSorter_NODE_36_length_19238_cov_5_569777-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_41_length_17528_cov_20_787024-cat_1,Caudovirales,Podoviridae,N,lytic,60_0,Bifidobacterium
VIRSorter_NODE_1_length_70266_cov_23_797146-cat_2,Caudovirales,Siphoviridae,N,lysogenic,Overlap,Bacteroides
VIRSorter_NODE_267_length_3019_cov_3_758990-circular-cat_2,Caudovirales,Siphoviridae,N,lytic,195_0,NA
VIRSorter_NODE_10_length_33622_cov_7_260099-cat_1,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_123_length_5845_cov_2_276146-cat_2,Caudovirales,Siphoviridae,N,lytic,592_0,NA
VIRSorter_NODE_137_length_5764_cov_6_167642-circular-cat_2,Unassigned,Unassigned,N,lytic,795_0,Bacteroides
VIRSorter_NODE_62_length_4942_cov_2_550363-cat_2,Unassigned,Unassigned,N,lysogenic,882_0,NA
VIRSorter_NODE_8_length_58359_cov_8_156168-cat_2,Caudovirales,Siphoviridae,N,lysogenic,143_1,NA
VIRSorter_NODE_25_length_11325_cov_3_574835-cat_2,Unassigned,Unassigned,N,lysogenic,Outlier,NA
VIRSorter_NODE_204_length_3783_cov_3_425055-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_28_length_14468_cov_9_186528-cat_1,Caudovirales,Podoviridae,N,lytic,235_0,NA
VIRSorter_NODE_131_length_9912_cov_15_821257-cat_2,Unassigned,Unassigned,N,lytic,789_0,Parabacteroides
VIRSorter_NODE_267_length_5853_cov_2_289906-cat_2,Caudovirales,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_64_length_4096_cov_3_037037-cat_2,Caudovirales,Siphoviridae,N,lytic,777_0,NA
VIRSorter_NODE_47_length_7171_cov_3_702868-cat_1,Caudovirales,Podoviridae,N,lytic,Outlier,Dorea
VIRSorter_NODE_101_length_6236_cov_11_135210-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_41_length_3040_cov_1_943357-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,Enterocloster
VIRSorter_NODE_103_length_4262_cov_2_060701-cat_2,Unassigned,Unassigned,N,lysogenic,584_0,NA
VIRSorter_NODE_113_length_4187_cov_1_792118-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_40_length_3100_cov_1_343761-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_37_length_8251_cov_9_760832-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_29_length_7237_cov_81_834177-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_274_length_3605_cov_1_876941-cat_2,Unassigned,Unassigned,N,lytic,852_0,NA
VIRSorter_NODE_36_length_11640_cov_3_358377-cat_1,Caudovirales,Siphoviridae,N,lytic,583_0,Bifidobacterium
VIRSorter_NODE_25_length_3197_cov_2_133550-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,Bacteroides
VIRSorter_NODE_13_length_18562_cov_7_347979-cat_1,Caudovirales,Myoviridae,N,lytic,206_0,Enterocloster
VIRSorter_NODE_69_length_15571_cov_4_017483-cat_2,Caudovirales,Siphoviridae,N,lysogenic,419_0,NA
VIRSorter_NODE_46_length_3359_cov_2_616646-cat_2,Caudovirales,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_55_length_13036_cov_13_305833-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,600_0,NA
VIRSorter_NODE_438_length_4150_cov_31_296048-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,Collinsella
VIRSorter_NODE_137_length_6053_cov_3_377152-cat_2,Caudovirales,Siphoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_124_length_6306_cov_2_436893-cat_2,Caudovirales,Siphoviridae,N,lytic,476_0,NA
VIRSorter_NODE_38_length_8529_cov_4_415853-cat_2,Unassigned,Unassigned,N,lytic,670_0,NA
VIRSorter_NODE_1_length_98228_cov_9_160826-circular-cat_2,Caudovirales,Podoviridae,N,lytic,315_0,NA
VIRSorter_NODE_2_length_85829_cov_4_695060-cat_2,Caudovirales,Myoviridae,N,lytic,661_0,NA
VIRSorter_NODE_18_length_9511_cov_3_116901-cat_2,Caudovirales,Myoviridae,N,lytic,766_0,NA
VIRSorter_NODE_19_length_9429_cov_4_947001-cat_2,Unassigned,Unassigned,N,lysogenic,717_0,NA
VIRSorter_NODE_69_length_4194_cov_2_903369-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_62_length_3324_cov_2_067563-cat_2,Caudovirales,Unassigned,N,lytic,591_0,NA
VIRSorter_NODE_108_length_4754_cov_1_595634-cat_2,Unassigned,Unassigned,N,lytic,Overlap,NA
VIRSorter_NODE_40_length_8367_cov_3_105097-cat_2,Caudovirales,Myoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_6_length_14830_cov_24_414473-cat_1,Caudovirales,Podoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_109_length_5978_cov_2_998975-cat_2,Caudovirales,Siphoviridae,N,lytic,Outlier,NA
VIRSorter_NODE_12_length_4550_cov_1_672620-cat_2,Unassigned,Unassigned,N,lytic,781_0,NA
VIRSorter_NODE_118_length_6194_cov_72_521839-circular-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_38_length_4014_cov_1_702341-cat_2,Unassigned,Unassigned,N,lytic,737_0,NA
VIRSorter_NODE_8_length_9080_cov_3_061544-cat_2,Caudovirales,Myoviridae,N,lytic,Overlap,NA
VIRSorter_NODE_15_length_6317_cov_19_035218-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,685_0,Bacteroides
VIRSorter_NODE_18_length_35883_cov_6_876021-cat_2,Caudovirales,Unassigned,N,lytic,693_0,NA
VIRSorter_NODE_51_length_3500_cov_1_621109-cat_2,Unassigned,Unassigned,N,lytic,589_0,NA
VIRSorter_NODE_31_length_9609_cov_2_232968-cat_2,Caudovirales,Unassigned,N,lytic,587_0,Bacteroides
VIRSorter_NODE_236_length_6317_cov_14_561228-circular-cat_2,no_order_Microviridae,Microviridae,N,lytic,602_0,NA
VIRSorter_NODE_14_length_4199_cov_1_686149-cat_1,Caudovirales,Siphoviridae,N,lytic,Outlier,Clostridium
VIRSorter_NODE_41_length_3496_cov_1_831998-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_9_length_5127_cov_2_886400-circular-cat_2,Unassigned,Unassigned,N,lytic,781_0,NA
VIRSorter_NODE_153_length_3193_cov_2_628180-cat_2,Unassigned,Unassigned,N,lytic,Singleton,NA
VIRSorter_NODE_403_length_4422_cov_1_679162-cat_2,Caudovirales,Siphoviridae,N,lytic,Singleton,NA
VIRSorter_NODE_46_length_7304_cov_2_943430-cat_2,Unassigned,Unassigned,N,lytic,608_0,NA
VIRSorter_NODE_46_length_4049_cov_2_035951-cat_2,Unassigned,Unassigned,N,lytic,Outlier,NA
VIRSorter_NODE_168_length_3450_cov_1_824857-cat_1,Caudovirales,Myoviridae,N,lytic,828_0,NA
